filename xP #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
n20_01.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n20_02.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n20_03.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n20_04.txt 1.0 1 1 1 1 1 1 1 1 1 1 
n20_05.txt 1.0 2 2 2 2 2 2 2 2 2 2 
n25_01.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n25_02.txt 1.0 2 2 2 2 2 2 2 2 2 2 
n25_03.txt 1.0 6 6 6 6 6 6 6 6 6 6 
n25_04.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n25_05.txt 1.0 2 2 2 2 2 2 2 2 2 2 
n50_01.txt 1.0 19 19 19 19 19 19 19 19 19 19 
n50_02.txt 1.0 15 15 15 15 15 15 15 15 15 15 
n50_03.txt 1.0 6 6 6 6 6 6 6 6 6 6 
n50_04.txt 1.0 19 19 19 19 19 19 19 19 19 19 
n50_05.txt 1.0 16 16 16 16 16 16 16 16 16 16 
n75_01.txt 1.0 25 25 25 25 25 25 25 25 25 25 
n75_02.txt 1.0 42 42 42 42 42 42 42 42 42 42 
n75_03.txt 1.0 26 26 26 26 26 26 26 26 26 26 
n75_04.txt 1.0 27 27 27 27 27 27 27 27 27 27 
n75_05.txt 1.0 19 19 19 19 19 19 19 19 19 19 
n100_01.txt 1.0 43 43 43 43 43 43 43 43 43 43 
n100_02.txt 1.0 59 59 59 59 59 59 59 59 59 59 
n100_03.txt 1.0 50 50 50 50 50 50 50 50 50 50 
n100_04.txt 1.0 64 64 64 64 64 64 64 64 64 64 
n100_05.txt 1.0 50 50 50 50 50 50 50 50 50 50 
n20_01.txt 1.5 2 1 1 1 1 1 1 1 1 1 
n20_02.txt 1.5 1 1 1 1 1 1 1 1 1 1 
n20_03.txt 1.5 2 2 2 2 2 2 2 2 2 2 
n20_04.txt 1.5 1 1 1 1 1 1 1 1 1 1 
n20_05.txt 1.5 2 2 2 2 2 2 2 2 2 2 
n25_01.txt 1.5 0 0 0 0 0 0 0 0 0 0 
n25_02.txt 1.5 4 4 4 4 4 4 4 4 4 4 
n25_03.txt 1.5 11 11 11 11 11 11 11 11 11 11 
n25_04.txt 1.5 1 1 1 1 1 1 1 1 1 1 
n25_05.txt 1.5 3 3 3 3 3 3 3 3 3 3 
n50_01.txt 1.5 23 23 23 23 23 23 23 23 23 23 
n50_02.txt 1.5 31 31 31 31 31 31 31 31 31 31 
n50_03.txt 1.5 18 18 18 18 18 18 18 18 18 18 
n50_04.txt 1.5 26 26 26 26 26 26 26 26 26 26 
n50_05.txt 1.5 23 23 23 23 23 23 23 23 23 23 
