filename U #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
gr125_01_simulated.txt 2.0 33 33 33 33 33 33 33 33 33 33 
gr125_01_simulated.txt 5.0 27 27 27 27 27 27 27 27 27 27 
gr125_01_simulated.txt 10.0 22 22 22 22 22 22 22 22 22 22 
gr125_01_simulated.txt 15.0 22 22 22 22 22 22 22 22 22 22 
gr125_01_simulated.txt 20.0 21 21 21 21 21 21 21 21 21 21 
gr125_01_simulated.txt 25.0 21 21 21 21 21 21 21 21 21 21 
gr125_02_simulated.txt 2.0 7 7 7 7 7 7 7 7 7 7 
gr125_02_simulated.txt 5.0 6 6 6 6 6 6 6 6 6 6 
gr125_02_simulated.txt 10.0 10 10 10 10 10 10 10 10 10 10 
gr125_02_simulated.txt 15.0 10 10 10 10 10 10 10 10 10 10 
gr125_02_simulated.txt 20.0 10 10 10 10 10 10 10 10 10 10 
gr125_02_simulated.txt 25.0 10 10 10 10 10 10 10 10 10 10 
gr125_03_simulated.txt 2.0 24 24 24 24 24 24 24 24 24 24 
gr125_03_simulated.txt 5.0 21 21 21 21 21 21 21 21 21 21 
gr125_03_simulated.txt 10.0 22 22 22 22 22 22 22 22 22 22 
gr125_03_simulated.txt 15.0 16 16 16 16 16 16 16 16 16 16 
gr125_03_simulated.txt 20.0 18 18 18 18 18 18 18 18 18 18 
gr125_03_simulated.txt 25.0 22 22 22 22 22 22 22 22 22 22 
gr125_04_simulated.txt 2.0 14 14 14 14 14 14 14 14 14 14 
gr125_04_simulated.txt 5.0 11 11 11 11 11 11 11 11 11 11 
gr125_04_simulated.txt 10.0 15 15 15 15 15 15 15 15 15 15 
gr125_04_simulated.txt 15.0 15 15 15 15 15 15 15 15 15 15 
gr125_04_simulated.txt 20.0 15 15 15 15 15 15 15 15 15 15 
gr125_04_simulated.txt 25.0 15 15 15 15 15 15 15 15 15 15 
gr125_05_simulated.txt 2.0 30 30 30 30 30 30 30 30 30 30 
gr125_05_simulated.txt 5.0 23 23 23 23 23 23 23 23 23 23 
gr125_05_simulated.txt 10.0 19 19 19 19 19 19 19 19 19 19 
gr125_05_simulated.txt 15.0 15 15 15 15 15 15 15 15 15 15 
gr125_05_simulated.txt 20.0 13 13 13 13 13 13 13 13 13 13 
gr125_05_simulated.txt 25.0 11 11 11 11 11 11 11 11 11 11 
gr125_06_simulated.txt 2.0 28 28 28 28 28 28 28 28 28 28 
gr125_06_simulated.txt 5.0 21 21 21 21 21 21 21 21 21 21 
gr125_06_simulated.txt 10.0 19 19 19 19 19 19 19 19 19 19 
gr125_06_simulated.txt 15.0 18 18 18 18 18 18 18 18 18 18 
gr125_06_simulated.txt 20.0 19 19 19 19 19 19 19 19 19 19 
gr125_06_simulated.txt 25.0 10 10 10 10 10 10 10 10 10 10 
gr125_07_simulated.txt 2.0 30 30 30 30 30 30 30 30 30 30 
gr125_07_simulated.txt 5.0 22 22 22 22 22 22 22 22 22 22 
gr125_07_simulated.txt 10.0 19 19 19 19 19 19 19 19 19 19 
gr125_07_simulated.txt 15.0 18 18 18 18 18 18 18 18 18 18 
gr125_07_simulated.txt 20.0 19 19 19 19 19 19 19 19 19 19 
gr125_07_simulated.txt 25.0 17 17 17 17 17 17 17 17 17 17 
gr125_08_simulated.txt 2.0 10 10 10 10 10 10 10 10 10 10 
gr125_08_simulated.txt 5.0 8 8 8 8 8 8 8 8 8 8 
gr125_08_simulated.txt 10.0 10 10 10 10 10 10 10 10 10 10 
gr125_08_simulated.txt 15.0 11 11 11 11 11 11 11 11 11 11 
gr125_08_simulated.txt 20.0 9 9 9 9 9 9 9 9 9 9 
gr125_08_simulated.txt 25.0 13 13 13 13 13 13 13 13 13 13 
gr125_09_simulated.txt 2.0 5 5 5 5 5 5 5 5 5 5 
gr125_09_simulated.txt 5.0 4 4 4 4 4 4 4 4 4 4 
gr125_09_simulated.txt 10.0 18 18 18 18 18 18 18 18 18 18 
gr125_09_simulated.txt 15.0 17 17 17 17 17 17 17 17 17 17 
gr125_09_simulated.txt 20.0 17 17 17 17 17 17 17 17 17 17 
gr125_09_simulated.txt 25.0 18 18 18 18 18 18 18 18 18 18 
gr125_010_simulated.txt 2.0 29 29 29 29 29 29 29 29 29 29 
gr125_010_simulated.txt 5.0 24 24 24 24 24 24 24 24 24 24 
gr125_010_simulated.txt 10.0 23 23 23 23 23 23 23 23 23 23 
gr125_010_simulated.txt 15.0 19 19 19 19 19 19 19 19 19 19 
gr125_010_simulated.txt 20.0 19 19 19 19 19 19 19 19 19 19 
gr125_010_simulated.txt 25.0 18 18 18 18 18 18 18 18 18 18 
gr150_01_simulated.txt 2.0 17 17 17 17 17 17 17 17 17 17 
gr150_01_simulated.txt 5.0 11 11 11 11 11 11 11 11 11 11 
gr150_01_simulated.txt 10.0 9 9 9 9 9 9 9 9 9 9 
gr150_01_simulated.txt 15.0 9 9 9 9 9 9 9 9 9 9 
gr150_01_simulated.txt 20.0 7 7 7 7 7 7 7 7 7 7 
gr150_01_simulated.txt 25.0 9 9 9 9 9 9 9 9 9 9 
gr150_02_simulated.txt 2.0 27 27 27 27 27 27 27 27 27 27 
gr150_02_simulated.txt 5.0 22 22 22 22 22 22 22 22 22 22 
gr150_02_simulated.txt 10.0 15 15 15 15 15 15 15 15 15 15 
gr150_02_simulated.txt 15.0 14 14 14 14 14 14 14 14 14 14 
gr150_02_simulated.txt 20.0 13 13 13 13 13 13 13 13 13 13 
gr150_02_simulated.txt 25.0 13 13 13 13 13 13 13 13 13 13 
gr150_03_simulated.txt 2.0 23 23 23 23 23 23 23 23 23 23 
gr150_03_simulated.txt 5.0 19 19 19 19 19 19 19 19 19 19 
gr150_03_simulated.txt 10.0 14 14 14 14 14 14 14 14 14 14 
gr150_03_simulated.txt 15.0 14 14 14 14 14 14 14 14 14 14 
gr150_03_simulated.txt 20.0 13 13 13 13 13 13 13 13 13 13 
