filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
n20_01.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n20_01.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n20_01.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n20_01.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
n20_01.txt 172800.0 1 1 1 1 1 1 1 1 1 1 
n20_01.txt 216000.0 1 1 1 1 1 1 1 1 1 1 
n20_01.txt 720000.0 20 20 20 20 20 20 20 20 20 20 
n20_02.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n20_02.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n20_02.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n20_02.txt 129600.0 2 2 2 2 2 2 2 2 2 2 
n20_02.txt 172800.0 2 2 2 2 2 2 2 2 2 2 
n20_02.txt 216000.0 3 3 3 3 3 3 3 3 3 3 
n20_02.txt 720000.0 19 19 19 19 19 19 19 19 19 19 
n20_03.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n20_03.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n20_03.txt 86400.0 1 1 1 1 1 1 1 1 1 1 
n20_03.txt 129600.0 1 1 1 1 1 1 1 1 1 1 
n20_03.txt 172800.0 2 2 2 2 2 2 2 2 2 2 
n20_03.txt 216000.0 2 2 2 2 2 2 2 2 2 2 
n20_03.txt 720000.0 20 20 20 20 20 20 20 20 20 20 
n20_04.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n20_04.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n20_04.txt 86400.0 1 1 1 1 1 1 1 1 1 1 
n20_04.txt 129600.0 2 2 2 2 2 2 2 2 2 2 
n20_04.txt 172800.0 3 3 3 3 3 3 3 3 3 3 
n20_04.txt 216000.0 4 4 4 4 4 4 4 4 4 4 
n20_04.txt 720000.0 20 20 20 20 20 20 20 20 20 20 
n20_05.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n20_05.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n20_05.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n20_05.txt 129600.0 2 2 2 2 2 2 2 2 2 2 
n20_05.txt 172800.0 2 2 2 2 2 2 2 2 2 2 
n20_05.txt 216000.0 2 2 2 2 2 2 2 2 2 2 
n20_05.txt 720000.0 16 16 16 16 16 16 16 16 16 16 
n25_01.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_01.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_01.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n25_01.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
n25_01.txt 172800.0 3 3 3 3 3 3 3 3 3 3 
n25_01.txt 216000.0 3 3 3 3 3 3 3 3 3 3 
n25_01.txt 720000.0 25 25 25 25 25 25 25 25 25 25 
n25_02.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_02.txt 72000.0 2 2 2 2 2 2 2 2 2 2 
n25_02.txt 86400.0 3 3 3 3 3 3 3 3 3 3 
n25_02.txt 129600.0 5 5 5 5 5 5 5 5 5 5 
n25_02.txt 172800.0 8 8 8 8 8 8 8 8 8 8 
n25_02.txt 216000.0 9 9 9 9 9 9 9 9 9 9 
n25_02.txt 720000.0 25 25 25 25 25 25 25 25 25 25 
n25_03.txt 32000.0 1 1 1 1 1 1 1 1 1 1 
n25_03.txt 72000.0 5 5 5 5 5 5 5 5 5 5 
n25_03.txt 86400.0 5 5 5 5 5 5 5 5 5 5 
n25_03.txt 129600.0 9 9 9 9 9 9 9 9 9 9 
n25_03.txt 172800.0 10 10 10 10 10 10 10 10 10 10 
n25_03.txt 216000.0 10 10 10 10 10 10 10 10 10 10 
n25_03.txt 720000.0 25 25 25 25 25 25 25 25 25 25 
n25_04.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_04.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_04.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n25_04.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
n25_04.txt 172800.0 1 1 1 1 1 1 1 1 1 1 
n25_04.txt 216000.0 1 1 1 1 1 1 1 1 1 1 
n25_04.txt 720000.0 25 25 25 25 25 25 25 25 25 25 
n25_05.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_05.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_05.txt 86400.0 2 2 2 2 2 2 2 2 2 2 
n25_05.txt 129600.0 3 3 3 3 3 3 3 3 3 3 
n25_05.txt 172800.0 3 3 3 3 3 3 3 3 3 3 
n25_05.txt 216000.0 4 4 4 4 4 4 4 4 4 4 
n25_05.txt 720000.0 25 25 25 25 25 25 25 25 25 25 
n50_01.txt 32000.0 11 11 11 11 11 11 11 11 11 11 
n50_01.txt 72000.0 16 16 16 16 16 16 16 16 16 16 
n50_01.txt 86400.0 17 17 17 17 17 17 17 17 17 17 
n50_01.txt 129600.0 19 19 19 19 19 19 19 19 19 19 
n50_01.txt 172800.0 23 23 23 23 23 23 23 23 23 23 
n50_01.txt 216000.0 29 29 29 29 29 29 29 29 29 29 
n50_01.txt 720000.0 50 50 50 50 50 50 50 50 50 50 
n50_02.txt 32000.0 6 6 6 6 6 6 6 6 6 6 
n50_02.txt 72000.0 17 17 17 17 17 17 17 17 17 17 
n50_02.txt 86400.0 25 25 25 25 25 25 25 25 25 25 
n50_02.txt 129600.0 32 32 32 32 32 32 32 32 32 32 
n50_02.txt 172800.0 33 33 33 33 33 33 33 33 33 33 
n50_02.txt 216000.0 33 33 33 33 33 33 33 33 33 33 
n50_02.txt 720000.0 50 50 50 50 50 50 50 50 50 50 
n50_03.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n50_03.txt 72000.0 7 7 7 7 7 7 7 7 7 7 
n50_03.txt 86400.0 11 11 11 11 11 11 11 11 11 11 
n50_03.txt 129600.0 15 15 15 15 15 15 15 15 15 15 
n50_03.txt 172800.0 16 16 16 16 16 16 16 16 16 16 
n50_03.txt 216000.0 18 18 18 18 18 18 18 18 18 18 
n50_03.txt 720000.0 50 50 50 50 50 50 50 50 50 50 
n50_04.txt 32000.0 3 3 3 3 3 3 3 3 3 3 
n50_04.txt 72000.0 21 21 21 21 21 21 21 21 21 21 
n50_04.txt 86400.0 22 22 22 22 22 22 22 22 22 22 
n50_04.txt 129600.0 26 26 26 26 26 26 26 26 26 26 
n50_04.txt 172800.0 26 26 26 26 26 26 26 26 26 26 
n50_04.txt 216000.0 31 31 31 31 31 31 31 31 31 31 
n50_04.txt 720000.0 50 50 50 50 50 50 50 50 50 50 
n50_05.txt 32000.0 10 10 10 10 10 10 10 10 10 10 
n50_05.txt 72000.0 17 17 17 17 17 17 17 17 17 17 
